,Unnamed: 0,Tweet,Tweet_cleaned,Emojis,Tweet_len,sentiment,Annotation,label,my_labels,aws_sentiment
5253,5253,@EY_h12 وانا ناويه اجرب حق ستاربكس يمدحونه مع الفانيلا🥲,وانا ناويه اجرب حق ستاربكس يمدحونه الفانيلا,['\U0001f972'],7,negative,1,-1,positive,POSITIVE
5254,5254,@Ezdeharbanyame1 جاي عبالي أعمل براونيز و نسكافيه 😩.,جاي عبالي اعمل براونيز نسكافيه,['😩'],5,positive,1,1,negative,NEUTRAL
5255,5255,@F_Aleithan تواصل روحي الله💗  دانكن يراضي صدق,تواصل روحي الله دانكن يراضي صدق,['💗'],6,positive,1,1,negative,POSITIVE
5256,5256,@f_lofl هذي زبادي يوناني قليل الدسم لقيت عرض في العثيم الحبه الكبيره ب 7 ريال وبدال صدور الدجاج خذي افخاذ تقريبا توفرين نص القيمه وشيلي الجلد منها لما تجين تاكلين… القهوه خلي بدالها نسكافيه واشتري خبز البروتين يكون مفرود تلقينه بأسواق المزرعه يجي ب 6 ريال وخذي ارخص نوع تونه كبيره,زبادي يوناني قليل الدسم لقيت عرض العثيم الحبه الكبيره وبدال صدور الدجاج خذي افخاذ تقريبا توفرين نص القيمه وشيلي الجلد تجين تاكلين القهوه خلي بدالها نسكافيه واشتري خبز البروتين مفرود تلقينه باسواق المزرعه يجي وخذي ارخص نوع تونه كبيره,,39,positive,1,1,neutral,NEGATIVE
5257,5257,"@F2ldhferi يسسلام 
مساء النور والسرور يا هلا 
شكلك ربحت ستاربكس 🤣",يسسلام النور والسرور شكلك ربحت ستاربكس,['🤣'],6,positive,1,1,positive,POSITIVE
5258,5258,@F33GO_O انا بعد تطورت صرت اشرب قهوتي من دانكن😹,انا تطورت صرت اشرب قهوتي دانكن,['😹'],6,negative,1,-1,negative,NEUTRAL
5259,5259,@F33GO_O جبلنا دانكن وتعال نتقهوى ..حرقت دمي يابويا🥹😎,جبلنا دانكن وتعال نتقهوى حرقت دمي يابويا,['😎'],7,negative,1,-1,negative,NEUTRAL
5260,5260,@F774455 مع كوب نسكافيه يسلام,كوب نسكافيه يسلام,,3,positive,1,1,positive,POSITIVE
5261,5261,"@FA87AZ انت العسل بحد ذاته 

كيف لو اكتمل وش وضعنا وقتها 

ﻋﺳي  

رﺑي ﯾﺳ؏ـد ﻗﻟﺑگ  🌻🌼💛💜",انت العسل بحد ذاته اكتمل وش وضعنا وقتها عسي ربي یس ؏ قلبگ,"['💜', '🌼', '💛', '🌻']",13,negative,1,-1,positive,POSITIVE
5262,5262,@Fahad_Algathami @SaudiNews50 الله يالشتاء وكوب دانكن تحت المطر والبرد,الله يالشتاء وكوب دانكن المطر والبرد,,6,negative,1,-1,positive,POSITIVE
5263,5263,@FAHDBINIBRAHIM مافي افضل من ستاربكس,مافي افضل ستاربكس,,3,negative,1,-1,positive,POSITIVE
5264,5264,@Faisal_serhani بلاك دانكن بلا شك,بلاك دانكن بلا شك,,4,negative,1,-1,neutral,NEUTRAL
5265,5265,@Faisal_serhani دانكن بلا شك مافيها نقاش,دانكن بلا شك مافيها نقاش,,5,negative,1,-1,positive,NEUTRAL
5266,5266,"@Faisal_serhani صباح الخير 
اذا تحب قهوة سودا شوف دانكن :)",الخير تحب قهوة سودا شوف دانكن,,6,positive,1,1,neutral,POSITIVE
5267,5267,@Faisal_serhani صباح النور .. ما للصلايب الا أهله ، و ما للصبح الا دانكن :),النور للصلايب اهله للصبح دانكن,,5,positive,1,1,negative,NEUTRAL
5268,5268,@faisald02 كلها عندي سواسية دانكن وحليب بالسكر 😅😅😅😅😅,كلها عندي سواسية دانكن وحليب بالسكر,['😅'],6,negative,1,-1,negative,NEUTRAL
5269,5269,@fashionabllee ألوان دانكن بس حلوين,الوان دانكن حلوين,,3,positive,1,1,positive,POSITIVE
5270,5270,@fashionabllee اميره ستاربكس والمحلات المجاوره,اميره ستاربكس والمحلات المجاوره,,4,positive,1,1,negative,NEUTRAL
5271,5271,@fatemaemad65 قولت في قعدة من يومين انه دانكن دونتس احيانا بيكون احسن من كرسبي كريم كانوا هيكفروني 😭,قولت قعدة يومين دانكن دونتس احيانا بيكون احسن كرسبي كريم كانوا هيكفروني,['😭'],12,positive,1,1,negative,NEUTRAL
5272,5272,@fatiimaabdou ارد على ستاربكس لعيونك ❤️,ارد ستاربكس لعيونك,['❤️'],3,positive,1,1,positive,NEUTRAL
5273,5273,@Fatimah9Nfc دانكن كلشي عندهم يجنن,دانكن كلشي عندهم يجنن,,4,negative,1,-1,positive,NEUTRAL
5274,5274,@Fatimahmo_1 يمدحون حق ستاربكس جربتيه؟,يمدحون حق ستاربكس جربتيه,,4,positive,1,1,neutral,POSITIVE
5275,5275,@Fatimamhmd_ امريكانو ستاربكس اقوى شي,امريكانو ستاربكس اقوى شي,,4,positive,1,1,negative,POSITIVE
5276,5276,"@Fatma__99k الله عليكي الله 
نسكافيه بعد الشاي لو ممكن https://t.co/q8nxOqSh6t",الله عليكي الله نسكافيه الشاي ممكن,,6,positive,1,1,positive,POSITIVE
5277,5277,@Fatma_Kh_ @Pak_arabic منجد انا دانكن افضل شي عندهم هوت شوكليت,منجد انا دانكن افضل شي عندهم هوت شوكليت,,8,negative,1,-1,positive,POSITIVE
5278,5278,"@FatmaAshraf26 نسكافيه 
صباحو رايق",نسكافيه صباحو رايق,,3,positive,1,1,positive,POSITIVE
5279,5279,@fattma110 تقهويت فيه السبت اللاتيه زين بس دانكن افضل بكثير,تقهويت السبت اللاتيه زين دانكن افضل بكثير,,7,negative,1,-1,neutral,POSITIVE
5280,5280,"@fawaz_dr يا فواز الهدف اصلا من البعض وليس الكل هو الطابور بزاته🤣🤣
لكن اختلف معك من الناحيه الاقتصاديه في كوفي واحد وهو اللي اضمن ان اسعاره في متناول الجميع ومعقول جداً
شركة دانكن👍
اما الكافيهات المحليه والبراندات العربيه لا اتعامل معها اطلاقا اسعار مبالغ فيها جدا.
#صباح_الخير",فواز الهدف اصلا البعض الكل الطابور بزاته اختلف معك الناحيه الاقتصاديه كوفي اللي اضمن اسعاره متناول الجميع ومعقول شركة دانكن الكافيهات المحليه والبراندات العربيه اتعامل اطلاقا اسعار مبالغ,"['👍', '🤣']",28,negative,1,-1,negative,NEUTRAL
5281,5281,@Fawaz2world @_Mc94 لاتغلط على دانكن,Mc لاتغلط دانكن,,3,negative,1,-1,negative,NEGATIVE
5282,5282,@FCBML1 بلاك دانكن رهيب انصحك فيه بالصبح تجيك طازجه 🤤,بلاك دانكن رهيب انصحك بالصبح تجيك طازجه,['🤤'],7,positive,1,1,positive,NEGATIVE
5283,5283,"@FdFdHME أهم شيء أنك سعيدة ومبسوطة 🫂

أما أنا و رأيي بنروح نسوي نسكافيه ✅",اهم شيء انك سعيدة ومبسوطة انا رايي بنروح نسوي نسكافيه,"['\U0001fac2', '✅']",10,positive,1,1,positive,POSITIVE
5284,5284,@FdFdHME اذا احد يعرف واسطه يشغلني في ستاربكس احتاج الوظيفه,يعرف واسطه يشغلني ستاربكس احتاج الوظيفه,,6,negative,1,-1,neutral,NEUTRAL
5285,5285,@FdFdHME تعال نتصادق واعزمك على كرك وتعزمني على ماشا من ستاربكس 😂😂,تعال نتصادق واعزمك كرك وتعزمني ماشا ستاربكس,['😂'],7,positive,1,1,neutral,NEUTRAL
5286,5286,"@Fedo2h مالج الا دانكن وسنكرس

راح تدعين لي",مالج دانكن وسنكرس تدعين,,4,negative,1,-1,negative,NEGATIVE
5287,5287,@feeloverit يقولون حقت ستاربكس احلا شي,يقولون حقت ستاربكس احلا شي,,5,negative,1,-1,positive,POSITIVE
5288,5288,"@femk91 انكب ع بلوزتي وما شربته 😂😂😂
بس هو نسكافيه مع كاكاو  فتخيلي الطعم 😂",انكب بلوزتي شربته نسكافيه كاكاو فتخيلي الطعم,['😂'],7,positive,1,1,neutral,NEUTRAL
5289,5289,@FFai_2 حلو بنتظرك في دانكن يالفقراوي,حلو بنتظرك دانكن يالفقراوي,,4,negative,1,-1,positive,NEUTRAL
5290,5290,@FFoooooooz حلو هالبوكس من دانكن,حلو هالبوكس دانكن,,3,negative,1,-1,positive,NEUTRAL
5291,5291,@ffrriiil القطه صارت تشرب من دانكن الله يازمن,القطه صارت تشرب دانكن الله يازمن,,6,negative,1,-1,negative,NEGATIVE
5292,5292,@Fhd_it @Ajooba_Shopping ايواا انا اخذ قهوة دانكن و اسوي فيها,ايواا انا اخذ قهوة دانكن اسوي,,6,negative,1,-1,neutral,NEUTRAL
5293,5293,@finecut12 @barnscoffee شفت والله ودي اقوم من نومي اشرب قهوة بارنز وارجع انام😋😂,شفت والله ودي اقوم نومي اشرب قهوة بارنز وارجع انام,"['😂', '😋']",10,negative,1,-1,neutral,NEGATIVE
5294,5294,@finecut12 @IiiilDii ماادري متى تشربني قهوة الذوق اللذيذ بارنز؟,ماادري تشربني قهوة الذوق اللذيذ بارنز,,6,positive,1,1,positive,POSITIVE
5295,5295,@finecut12 انا ماجربت قهوة بارنز البلاك لاني طايح بدانكن 🤣 كيف قهوتهم تنصح فيها؟,انا ماجربت قهوة بارنز البلاك لاني طايح بدانكن قهوتهم تنصح,['🤣'],10,negative,1,-1,negative,NEUTRAL
5296,5296,@Fit_Raneem 😂😂😂😂 بس افضل بلاك دانكن,افضل بلاك دانكن,['😂'],3,negative,1,-1,positive,POSITIVE
5297,5297,@Fit_Raneem اتفق وبذات حق دانكن 🤩💗💗💗💗💗,اتفق وبذات حق دانكن,"['💗', '🤩']",4,negative,1,-1,positive,NEUTRAL
5298,5298,@Fit_Raneem بالذات حق دانكن عشققق🤤🧡🧡!,بالذات حق دانكن عشققق,"['🤤', '🧡']",4,negative,1,-1,positive,POSITIVE
5299,5299,@Fit_Raneem تصوري انا اطلب من دانكن بلاك واستمتع برشفها وانا في ستاربكس,تصوري انا اطلب دانكن بلاك واستمتع برشفها وانا ستاربكس,,9,negative,1,-1,positive,POSITIVE
5300,5300,@Fit_Raneem دانكن كولد برو❤️❤️❤️❤️❤️‍🔥,دانكن كولد برو 🔥,"['❤️', '❤️\u200d🔥']",4,negative,1,-1,neutral,NEUTRAL
5301,5301,@Fit_Raneem م يضبط البلاك الا دانكن 🥹,يضبط البلاك دانكن,,3,negative,1,-1,neutral,NEUTRAL
5302,5302,@Fit_Raneem هههههههههههههه انا اخذ كولد برو من ستار بكس و دونات 🍩 من دانكن كلهم جنب بعض,هههههههههههههه انا اخذ كولد برو ستار بكس دونات دانكن كلهم جنب,['🍩'],11,negative,1,-1,neutral,MIXED
5303,5303,"@FLYFx0 مكس ""بلاك اند دارك روست"" دبل شوت من دانكن او خذ ون شوت اذا ماتحبها تكون مُره مره",مكس بلاك اند دارك روست دبل شوت دانكن خذ ون شوت ماتحبها مره مره,,14,positive,1,1,neutral,MIXED
5304,5304,@FOUF____ ليتي ستاربكس وبس❤️❤️❤️❤️‍🔥,ليتي ستاربكس وبس 🔥,"['❤️', '❤️\u200d🔥']",4,negative,1,-1,positive,NEUTRAL
5305,5305,@fqlxre @fi900x @iiivll__ هو احلاهم حق دانكن,احلاهم حق دانكن,,3,negative,1,-1,positive,POSITIVE
5306,5306,@FreshoPrince يسوا ستاربكس وطوايفه الي علي دب طعمه احلا  بعد 😍🤤,يسوا ستاربكس وطوايفه دب طعمه احلا,"['😍', '🤤']",6,positive,1,1,positive,NEUTRAL
5307,5307,@Frh_art @reemcra لو انا منك زعلت ورحت ل دانكن,انا منك زعلت ورحت دانكن,,5,negative,1,-1,negative,NEUTRAL
5308,5308,@frteta حلو حلو احلا من ستاربكس مالكم بمراحل,حلو حلو احلا ستاربكس مالكم بمراحل,,6,positive,1,1,positive,POSITIVE
5309,5309,@fsukl @JstAawa مو احلى من حقت دانكن بس كويس,مو احلى حقت دانكن كويس,,5,negative,1,-1,positive,POSITIVE
5310,5310,@FtitimaR هذا هو وقته البرويش ولم يكون مع نسكافيه يكون بيرفكت  🤍,وقته البرويش نسكافيه بيرفكت,['🤍'],4,negative,1,-1,positive,NEUTRAL
5311,5311,@Ftm7l خليكم على دانكن انا مستمره لحليب فراوله,خليكم دانكن انا مستمره لحليب فراوله,,6,negative,1,-1,negative,NEUTRAL
5312,5312,@fuckinglifeei شدعوههه فيها مول ومطاعم واهم شي دانكن,شدعوههه مول ومطاعم واهم شي دانكن,,6,negative,1,-1,negative,POSITIVE
5313,5313,@fyrwz88182069 نسكافيه تعيشي 😂😂😂والله ما هسيبك 🤣🤣🤣🤣,نسكافيه تعيشي والله هسيبك,"['😂', '🤣']",4,positive,1,1,negative,NEGATIVE
5314,5314,@fyslbnsd1 @3izez_ محسسني هاف مليون والطاولات ماتفضى عندها,محسسني هاف والطاولات ماتفضى عندها,,5,negative,1,-1,negative,NEGATIVE
5315,5315,@g39su انا احب دونات دانكن,انا احب دونات دانكن,,4,negative,1,-1,positive,POSITIVE
5316,5316,@gak_13 جربي الي باليمون والنعناع من بارنز او جربي الي بالخوخ من دانكن بتدمنينها,جربي باليمون والنعناع بارنز جربي بالخوخ دانكن بتدمنينها,,8,positive,1,1,neutral,NEUTRAL
5317,5317,@galsh63 عندي في ابلكيشن ستاربكس مشروب مجاني ابشري 😂,عندي ابلكيشن ستاربكس مشروب مجاني ابشري,['😂'],6,positive,1,1,neutral,NEUTRAL
5318,5318,@gamalahmed3_ دانكن رخيصه فشخ يعتبر عن باقي الاماكن,دانكن رخيصه فشخ يعتبر باقي الاماكن,,6,negative,1,-1,negative,NEGATIVE
5319,5319,@Ganaaah74 نسكافيه عشان افوق,نسكافيه عشان افوق,,3,positive,1,1,positive,NEGATIVE
5320,5320,@Gazan241 احلى من قهوتهم في القهوه بس بعد ما طحت في دانكن طعمه احلى واقوى,احلى قهوتهم القهوه طحت دانكن طعمه احلى واقوى,,8,positive,1,1,positive,POSITIVE
5321,5321,@Gazan241 ادمان ستاربكس لاتيه اشربه بعد م يثلج شوي,ادمان ستاربكس لاتيه اشربه يثلج شوي,,6,positive,1,1,positive,NEUTRAL
